frame,id,label,x1,y1,x2,y2,offset_x
112,2,turtlebot,82,54,153,141,-0.265625
113,2,turtlebot,81,55,152,142,-0.271875
114,2,turtlebot,81,56,152,143,-0.271875
115,2,turtlebot,81,56,152,144,-0.271875
116,2,turtlebot,109,48,186,138,-0.078125
117,2,turtlebot,108,49,189,143,-0.071875
118,2,turtlebot,107,50,191,148,-0.06875
119,2,turtlebot,108,49,194,150,-0.05625
120,2,turtlebot,108,50,196,152,-0.05
121,2,turtlebot,109,51,196,153,-0.046875
122,2,turtlebot,110,51,197,153,-0.040625
123,2,turtlebot,110,51,198,155,-0.0375
124,2,turtlebot,110,54,197,156,-0.040625
125,2,turtlebot,111,54,197,156,-0.0375
126,2,turtlebot,111,54,198,156,-0.034375
127,2,turtlebot,111,56,198,158,-0.034375
128,2,turtlebot,111,58,198,159,-0.034375
129,2,turtlebot,111,57,199,160,-0.03125
130,2,turtlebot,111,58,200,161,-0.028125
131,2,turtlebot,110,60,200,164,-0.03125
132,2,turtlebot,110,61,200,164,-0.03125
133,2,turtlebot,110,60,201,165,-0.028125
134,2,turtlebot,109,61,201,167,-0.03125
135,2,turtlebot,109,63,201,169,-0.03125
136,2,turtlebot,109,64,201,170,-0.03125
137,2,turtlebot,109,64,202,170,-0.028125
138,2,turtlebot,109,64,203,172,-0.025
139,2,turtlebot,109,65,203,173,-0.025
140,2,turtlebot,109,66,203,173,-0.025
141,2,turtlebot,109,65,204,174,-0.021875
142,2,turtlebot,109,66,205,176,-0.01875
143,2,turtlebot,109,69,204,177,-0.021875
144,2,turtlebot,109,69,204,178,-0.021875
145,2,turtlebot,109,69,205,179,-0.01875
146,2,turtlebot,109,72,206,182,-0.015625
147,2,turtlebot,109,73,206,184,-0.015625
148,2,turtlebot,109,73,206,184,-0.015625
149,2,turtlebot,109,73,207,186,-0.0125
150,2,turtlebot,109,75,207,188,-0.0125
151,2,turtlebot,109,76,207,189,-0.0125
152,2,turtlebot,109,76,207,189,-0.0125
153,2,turtlebot,109,77,208,190,-0.009375
154,2,turtlebot,109,79,208,193,-0.009375
155,2,turtlebot,109,79,208,192,-0.009375
156,2,turtlebot,108,78,208,193,-0.0125
157,2,turtlebot,108,79,208,193,-0.0125
158,2,turtlebot,108,79,208,193,-0.0125
159,2,turtlebot,108,79,208,193,-0.0125
160,2,turtlebot,108,79,208,193,-0.0125
161,2,turtlebot,108,79,208,193,-0.0125
162,2,turtlebot,108,78,208,193,-0.0125
163,2,turtlebot,109,79,208,193,-0.009375
164,2,turtlebot,108,79,208,193,-0.0125
165,2,turtlebot,109,78,208,193,-0.009375
166,2,turtlebot,109,79,208,193,-0.009375
167,2,turtlebot,109,79,208,192,-0.009375
168,2,turtlebot,109,78,208,193,-0.009375
169,2,turtlebot,109,79,208,193,-0.009375
170,2,turtlebot,109,78,208,193,-0.009375
171,2,turtlebot,109,78,208,193,-0.009375
172,2,turtlebot,109,79,208,193,-0.009375
173,2,turtlebot,109,78,208,193,-0.009375
174,2,turtlebot,109,78,208,192,-0.009375
175,2,turtlebot,109,79,208,193,-0.009375
176,2,turtlebot,109,78,208,193,-0.009375
177,2,turtlebot,109,78,208,192,-0.009375
178,2,turtlebot,109,79,208,193,-0.009375
179,2,turtlebot,109,79,208,192,-0.009375
180,2,turtlebot,109,78,208,192,-0.009375
181,2,turtlebot,109,79,208,192,-0.009375
182,2,turtlebot,109,78,208,192,-0.009375
183,2,turtlebot,109,78,208,192,-0.009375
184,2,turtlebot,109,79,208,192,-0.009375
185,2,turtlebot,109,78,208,192,-0.009375
186,2,turtlebot,109,78,208,192,-0.009375
187,2,turtlebot,109,79,208,192,-0.009375
188,2,turtlebot,109,78,208,192,-0.009375
189,2,turtlebot,109,78,208,192,-0.009375
190,2,turtlebot,109,79,208,192,-0.009375
191,2,turtlebot,109,78,208,192,-0.009375
192,2,turtlebot,109,78,208,192,-0.009375
193,2,turtlebot,109,79,208,192,-0.009375
194,2,turtlebot,109,78,208,192,-0.009375
195,2,turtlebot,109,78,208,192,-0.009375
196,2,turtlebot,109,79,208,192,-0.009375
197,2,turtlebot,110,78,208,192,-0.00625
198,2,turtlebot,109,78,208,192,-0.009375
199,2,turtlebot,110,79,208,192,-0.00625
200,2,turtlebot,110,79,208,192,-0.00625
201,2,turtlebot,110,79,208,192,-0.00625
201,4,turtlebot_front,7,6,28,111,-0.890625
202,2,turtlebot,110,79,208,192,-0.00625
202,4,turtlebot_front,10,8,28,98,-0.88125
203,2,turtlebot,109,79,208,192,-0.009375
203,4,turtlebot_front,13,11,27,85,-0.875
204,2,turtlebot,109,79,208,192,-0.009375
204,4,turtlebot_front,15,14,27,72,-0.86875
205,2,turtlebot,110,81,206,191,-0.0125
205,4,turtlebot_front,18,16,26,59,-0.8625
206,2,turtlebot,110,81,206,191,-0.0125
206,4,turtlebot_front,21,19,26,46,-0.853125
207,2,turtlebot,110,82,206,191,-0.0125
207,4,turtlebot_front,23,22,26,33,-0.846875
208,2,turtlebot,110,82,205,191,-0.015625
208,4,turtlebot_front,26,24,25,20,-0.840625
209,2,turtlebot,110,82,205,191,-0.015625
209,4,turtlebot_front,29,27,25,7,-0.83125
210,2,turtlebot,110,82,205,191,-0.015625
210,4,turtlebot_front,31,30,25,-5,-0.825
211,2,turtlebot,110,83,205,191,-0.015625
211,4,turtlebot_front,34,32,24,-18,-0.81875
212,2,turtlebot,110,83,205,191,-0.015625
212,4,turtlebot_front,37,35,24,-31,-0.809375
213,2,turtlebot,110,83,204,191,-0.01875
213,4,turtlebot_front,39,38,23,-44,-0.80625
214,2,turtlebot,110,83,204,191,-0.01875
214,4,turtlebot_front,42,41,23,-57,-0.796875
215,2,turtlebot,110,84,204,191,-0.01875
215,4,turtlebot_front,45,43,23,-70,-0.7875
216,2,turtlebot,110,84,204,191,-0.01875
216,4,turtlebot_front,47,46,22,-83,-0.784375
217,2,turtlebot,110,84,203,191,-0.021875
217,4,turtlebot_front,50,49,22,-96,-0.775
218,2,turtlebot,110,84,203,191,-0.021875
218,4,turtlebot_front,53,51,21,-109,-0.76875
219,2,turtlebot,110,85,203,191,-0.021875
219,4,turtlebot_front,55,54,21,-122,-0.7625
220,2,turtlebot,110,85,203,191,-0.021875
220,4,turtlebot_front,58,57,21,-135,-0.753125
221,2,turtlebot,110,85,203,190,-0.021875
221,4,turtlebot_front,61,59,20,-148,-0.746875
222,2,turtlebot,111,85,202,190,-0.021875
222,4,turtlebot_front,63,62,20,-161,-0.740625
223,2,turtlebot,111,86,202,190,-0.021875
223,4,turtlebot_front,66,65,19,-174,-0.734375
224,2,turtlebot,111,86,202,190,-0.021875
224,4,turtlebot_front,69,67,19,-187,-0.725
225,2,turtlebot,111,86,202,190,-0.021875
225,4,turtlebot_front,71,70,19,-200,-0.71875
226,2,turtlebot,111,87,201,190,-0.025
226,4,turtlebot_front,74,73,18,-213,-0.7125
227,2,turtlebot,111,87,201,190,-0.025
227,4,turtlebot_front,77,76,18,-225,-0.703125
228,2,turtlebot,111,87,201,190,-0.025
228,4,turtlebot_front,79,78,17,-238,-0.7
229,2,turtlebot,111,87,201,190,-0.025
229,4,turtlebot_front,82,81,17,-251,-0.690625
230,2,turtlebot,111,88,201,190,-0.025
230,4,turtlebot_front,85,84,17,-264,-0.68125
231,2,turtlebot,111,88,200,190,-0.028125
231,4,turtlebot_front,87,86,16,-277,-0.678125
232,2,turtlebot,111,88,200,190,-0.028125
233,2,turtlebot,111,88,200,190,-0.028125
234,2,turtlebot,111,89,200,190,-0.028125
235,2,turtlebot,111,89,199,190,-0.03125
244,6,turtlebot,125,83,223,197,0.0875
245,6,turtlebot,123,81,221,195,0.075
246,6,turtlebot,124,79,223,195,0.084375
247,6,turtlebot,124,80,223,196,0.084375
248,6,turtlebot,123,81,222,196,0.078125
249,6,turtlebot,124,81,222,196,0.08125
250,6,turtlebot,124,81,223,196,0.084375
251,6,turtlebot,123,81,222,197,0.078125
252,6,turtlebot,123,81,222,197,0.078125
253,6,turtlebot,123,80,222,197,0.078125
254,6,turtlebot,122,80,222,197,0.075
255,6,turtlebot,122,80,222,197,0.075
256,6,turtlebot,122,80,221,196,0.071875
257,6,turtlebot,121,80,221,197,0.06875
258,6,turtlebot,121,80,221,197,0.06875
259,6,turtlebot,121,80,220,197,0.065625
260,6,turtlebot,119,81,219,197,0.05625
261,6,turtlebot,119,81,219,197,0.05625
262,6,turtlebot,118,80,218,197,0.05
263,6,turtlebot,118,80,218,197,0.05
264,6,turtlebot,118,80,218,197,0.05
265,6,turtlebot,117,80,217,197,0.04375
266,6,turtlebot,117,80,217,197,0.04375
267,6,turtlebot,117,80,217,197,0.04375
268,6,turtlebot,117,80,217,197,0.04375
269,6,turtlebot,117,81,217,197,0.04375
270,6,turtlebot,117,81,217,197,0.04375
271,6,turtlebot,117,81,216,197,0.040625
272,6,turtlebot,116,81,216,197,0.0375
273,6,turtlebot,116,81,215,197,0.034375
274,6,turtlebot,115,81,215,196,0.03125
275,6,turtlebot,115,81,214,196,0.028125
276,6,turtlebot,115,81,214,197,0.028125
277,6,turtlebot,114,81,214,196,0.025
278,6,turtlebot,115,81,214,196,0.028125
279,6,turtlebot,115,81,214,196,0.028125
280,6,turtlebot,113,80,213,196,0.01875
281,6,turtlebot,113,80,212,196,0.015625
282,6,turtlebot,113,80,212,196,0.015625
283,6,turtlebot,112,80,212,196,0.0125
284,6,turtlebot,112,80,211,196,0.009375
285,6,turtlebot,112,80,211,196,0.009375
286,6,turtlebot,111,80,211,196,0.00625
287,6,turtlebot,111,80,210,196,0.003125
288,6,turtlebot,111,80,210,196,0.003125
289,6,turtlebot,110,80,209,196,-0.003125
290,6,turtlebot,110,80,209,196,-0.003125
291,6,turtlebot,110,80,209,196,-0.003125
292,6,turtlebot,109,80,208,196,-0.009375
293,6,turtlebot,109,80,208,196,-0.009375
294,6,turtlebot,109,80,208,196,-0.009375
295,6,turtlebot,108,80,207,196,-0.015625
296,6,turtlebot,108,80,207,196,-0.015625
297,6,turtlebot,107,80,207,196,-0.01875
298,6,turtlebot,107,80,206,196,-0.021875
299,6,turtlebot,107,80,206,196,-0.021875
300,6,turtlebot,106,80,206,196,-0.025
301,6,turtlebot,106,80,205,196,-0.028125
302,6,turtlebot,106,80,205,195,-0.028125
303,6,turtlebot,105,80,204,195,-0.034375
304,6,turtlebot,105,80,204,195,-0.034375
305,6,turtlebot,105,80,204,195,-0.034375
306,6,turtlebot,104,80,203,195,-0.040625
307,6,turtlebot,104,80,203,195,-0.040625
308,6,turtlebot,124,111,204,197,0.025
309,6,turtlebot,124,112,203,197,0.021875
310,6,turtlebot,121,106,208,197,0.028125
311,6,turtlebot,121,106,208,197,0.028125
312,6,turtlebot,119,103,210,196,0.028125
313,6,turtlebot,118,104,211,196,0.028125
314,6,turtlebot,118,105,210,196,0.025
315,6,turtlebot,117,105,210,196,0.021875
316,6,turtlebot,117,105,209,197,0.01875
317,6,turtlebot,116,105,209,196,0.015625
318,6,turtlebot,116,105,209,196,0.015625
319,6,turtlebot,117,105,211,196,0.025
320,6,turtlebot,117,105,211,196,0.025
321,6,turtlebot,117,105,211,196,0.025
322,6,turtlebot,117,105,211,196,0.025
323,6,turtlebot,115,99,215,196,0.03125
324,6,turtlebot,115,99,215,196,0.03125
325,6,turtlebot,115,98,216,196,0.034375
326,6,turtlebot,119,108,211,196,0.03125
327,6,turtlebot,119,110,210,196,0.028125
328,6,turtlebot,119,110,210,196,0.028125
329,6,turtlebot,118,111,211,196,0.028125
330,6,turtlebot,118,110,211,196,0.028125
331,6,turtlebot,116,109,212,196,0.025
332,6,turtlebot,116,109,211,196,0.021875
333,6,turtlebot,116,109,211,196,0.021875
334,6,turtlebot,116,109,211,196,0.021875
335,6,turtlebot,116,109,211,196,0.021875
336,6,turtlebot,116,110,211,196,0.021875
337,6,turtlebot,116,110,211,196,0.021875
338,6,turtlebot,117,110,211,196,0.025
339,6,turtlebot,117,110,210,196,0.021875
340,6,turtlebot,117,110,210,196,0.021875
341,6,turtlebot,117,110,210,196,0.021875
342,6,turtlebot,117,111,210,196,0.021875
343,6,turtlebot,117,111,210,196,0.021875
344,6,turtlebot,117,111,210,196,0.021875
345,6,turtlebot,117,111,210,196,0.021875
346,6,turtlebot,117,111,209,196,0.01875
347,6,turtlebot,117,111,209,196,0.01875
348,6,turtlebot,117,112,209,196,0.01875
349,6,turtlebot,117,112,209,196,0.01875
350,6,turtlebot,117,112,209,196,0.01875
351,6,turtlebot,117,112,209,196,0.01875
352,6,turtlebot,117,112,209,196,0.01875
353,6,turtlebot,117,113,208,196,0.015625
354,6,turtlebot,117,113,208,196,0.015625
355,6,turtlebot,117,113,208,196,0.015625
356,6,turtlebot,117,113,208,196,0.015625
357,6,turtlebot,117,113,208,196,0.015625
358,6,turtlebot,117,113,208,196,0.015625
359,6,turtlebot,117,114,208,196,0.015625
360,6,turtlebot,109,104,209,197,-0.00625
361,6,turtlebot,105,95,211,197,-0.0125
362,6,turtlebot,103,85,214,196,-0.009375
363,6,turtlebot,102,80,215,197,-0.009375
364,6,turtlebot,102,79,214,197,-0.0125
365,6,turtlebot,103,79,213,197,-0.0125
366,6,turtlebot,104,79,213,197,-0.009375
367,6,turtlebot,104,80,212,197,-0.0125
368,6,turtlebot,105,80,211,197,-0.0125
369,6,turtlebot,105,80,211,197,-0.0125
370,6,turtlebot,105,80,210,197,-0.015625
371,6,turtlebot,105,80,210,197,-0.015625
372,6,turtlebot,106,80,210,197,-0.0125
373,6,turtlebot,106,80,210,197,-0.0125
374,6,turtlebot,106,81,209,197,-0.015625
375,6,turtlebot,106,81,209,197,-0.015625
376,6,turtlebot,106,81,209,197,-0.015625
377,6,turtlebot,106,81,209,197,-0.015625
378,6,turtlebot,107,81,209,197,-0.0125
379,6,turtlebot,107,80,209,197,-0.0125
380,6,turtlebot,107,81,209,197,-0.0125
381,6,turtlebot,108,80,209,197,-0.009375
382,6,turtlebot,108,80,209,197,-0.009375
383,6,turtlebot,108,81,209,197,-0.009375
384,6,turtlebot,108,81,209,197,-0.009375
385,6,turtlebot,108,81,209,197,-0.009375
386,6,turtlebot,108,80,209,197,-0.009375
387,6,turtlebot,107,78,209,197,-0.0125
388,6,turtlebot,108,77,209,197,-0.009375
389,6,turtlebot,108,77,209,197,-0.009375
390,6,turtlebot,107,77,209,197,-0.0125
391,6,turtlebot,107,75,210,197,-0.009375
392,6,turtlebot,107,76,209,197,-0.0125
393,6,turtlebot,108,76,209,197,-0.009375
394,6,turtlebot,108,78,208,197,-0.0125
395,6,turtlebot,109,79,208,196,-0.009375
396,6,turtlebot,109,79,208,196,-0.009375
397,6,turtlebot,109,80,208,197,-0.009375
398,6,turtlebot,109,79,207,196,-0.0125
399,6,turtlebot,109,80,207,196,-0.0125
400,6,turtlebot,109,80,207,197,-0.0125
401,6,turtlebot,109,80,207,197,-0.0125
402,6,turtlebot,109,80,207,197,-0.0125
403,6,turtlebot,109,80,207,197,-0.0125
404,6,turtlebot,109,81,207,197,-0.0125
405,6,turtlebot,109,81,207,197,-0.0125
406,6,turtlebot,109,81,207,197,-0.0125
407,6,turtlebot,109,81,207,197,-0.0125
408,6,turtlebot,109,81,207,197,-0.0125
409,6,turtlebot,108,81,207,197,-0.015625
410,6,turtlebot,109,81,207,197,-0.0125
411,6,turtlebot,109,81,208,197,-0.009375
412,6,turtlebot,109,81,208,197,-0.009375
413,6,turtlebot,109,81,208,197,-0.009375
414,6,turtlebot,109,81,208,197,-0.009375
415,6,turtlebot,109,81,208,197,-0.009375
416,6,turtlebot,109,81,207,197,-0.0125
417,6,turtlebot,109,81,208,197,-0.009375
418,6,turtlebot,109,81,208,197,-0.009375
419,6,turtlebot,109,81,208,197,-0.009375
420,6,turtlebot,109,81,208,197,-0.009375
421,6,turtlebot,108,81,207,196,-0.015625
422,6,turtlebot,109,81,208,196,-0.009375
423,6,turtlebot,109,81,208,196,-0.009375
424,6,turtlebot,109,81,208,197,-0.009375
425,6,turtlebot,109,81,208,197,-0.009375
426,6,turtlebot,109,81,208,197,-0.009375
427,6,turtlebot,108,81,208,197,-0.0125
428,6,turtlebot,108,81,208,197,-0.0125
429,6,turtlebot,108,81,208,197,-0.0125
430,6,turtlebot,108,81,208,197,-0.0125
431,6,turtlebot,108,81,208,197,-0.0125
432,6,turtlebot,108,81,208,197,-0.0125
433,6,turtlebot,108,81,208,197,-0.0125
434,6,turtlebot,108,81,208,197,-0.0125
435,6,turtlebot,108,81,208,197,-0.0125
436,6,turtlebot,108,81,208,197,-0.0125
437,6,turtlebot,108,81,208,197,-0.0125
438,6,turtlebot,108,81,208,197,-0.0125
439,6,turtlebot,108,81,208,197,-0.0125
440,6,turtlebot,108,81,208,197,-0.0125
441,6,turtlebot,108,81,208,197,-0.0125
442,6,turtlebot,108,81,208,197,-0.0125
443,6,turtlebot,108,81,208,197,-0.0125
444,6,turtlebot,108,81,208,197,-0.0125
445,6,turtlebot,108,81,208,197,-0.0125
446,6,turtlebot,108,81,208,197,-0.0125
447,6,turtlebot,108,80,208,196,-0.0125
448,6,turtlebot,108,80,208,197,-0.0125
449,6,turtlebot,108,81,208,197,-0.0125
450,6,turtlebot,108,81,208,197,-0.0125
451,6,turtlebot,108,81,208,197,-0.0125
452,6,turtlebot,108,81,208,197,-0.0125
453,6,turtlebot,108,81,208,197,-0.0125
454,6,turtlebot,108,81,208,197,-0.0125
455,6,turtlebot,108,80,208,197,-0.0125
456,6,turtlebot,108,80,208,197,-0.0125
457,6,turtlebot,108,80,208,197,-0.0125
458,6,turtlebot,108,80,208,196,-0.0125
459,6,turtlebot,108,80,208,196,-0.0125
460,6,turtlebot,108,80,208,196,-0.0125
461,6,turtlebot,108,80,208,197,-0.0125
462,6,turtlebot,108,80,208,196,-0.0125
463,6,turtlebot,109,80,208,196,-0.009375
464,6,turtlebot,108,80,208,197,-0.0125
465,6,turtlebot,108,81,208,197,-0.0125
466,6,turtlebot,108,81,208,197,-0.0125
467,6,turtlebot,108,80,208,197,-0.0125
468,6,turtlebot,108,80,208,196,-0.0125
469,6,turtlebot,109,80,208,196,-0.009375
470,6,turtlebot,108,80,208,197,-0.0125
471,6,turtlebot,108,80,208,196,-0.0125
472,6,turtlebot,109,80,208,196,-0.009375
473,6,turtlebot,108,80,208,196,-0.0125
474,6,turtlebot,109,80,208,196,-0.009375
475,6,turtlebot,109,80,208,197,-0.009375
476,6,turtlebot,108,81,208,197,-0.0125
477,6,turtlebot,108,81,208,197,-0.0125
478,6,turtlebot,108,81,208,197,-0.0125
479,6,turtlebot,108,81,208,197,-0.0125
480,6,turtlebot,108,80,208,197,-0.0125
481,6,turtlebot,108,81,208,197,-0.0125
482,6,turtlebot,108,80,208,197,-0.0125
483,6,turtlebot,108,80,208,197,-0.0125
484,6,turtlebot,108,81,208,197,-0.0125
485,6,turtlebot,108,80,208,197,-0.0125
486,6,turtlebot,108,81,208,197,-0.0125
487,6,turtlebot,108,81,208,197,-0.0125
488,6,turtlebot,108,81,208,197,-0.0125
489,6,turtlebot,108,81,208,197,-0.0125
490,6,turtlebot,108,81,208,197,-0.0125
491,6,turtlebot,108,81,208,197,-0.0125
492,6,turtlebot,108,80,208,197,-0.0125
493,6,turtlebot,108,80,208,196,-0.0125
494,6,turtlebot,108,81,208,197,-0.0125
495,6,turtlebot,108,80,208,196,-0.0125
496,6,turtlebot,108,80,208,197,-0.0125
497,6,turtlebot,108,80,208,197,-0.0125
498,6,turtlebot,108,80,208,197,-0.0125
499,6,turtlebot,108,81,208,197,-0.0125
500,6,turtlebot,108,81,208,197,-0.0125
501,6,turtlebot,108,80,208,197,-0.0125
502,6,turtlebot,108,80,208,197,-0.0125
503,6,turtlebot,108,81,208,197,-0.0125
504,6,turtlebot,108,81,208,197,-0.0125
505,6,turtlebot,108,81,208,197,-0.0125
506,6,turtlebot,108,81,208,197,-0.0125
507,6,turtlebot,108,80,208,197,-0.0125
508,6,turtlebot,108,81,208,197,-0.0125
509,6,turtlebot,108,81,208,197,-0.0125
510,6,turtlebot,108,80,208,197,-0.0125
511,6,turtlebot,108,81,208,197,-0.0125
512,6,turtlebot,108,81,208,197,-0.0125
513,6,turtlebot,108,80,208,197,-0.0125
514,6,turtlebot,108,80,208,197,-0.0125
515,6,turtlebot,108,81,208,197,-0.0125
516,6,turtlebot,108,81,208,197,-0.0125
517,6,turtlebot,108,80,208,197,-0.0125
518,6,turtlebot,108,80,208,197,-0.0125
519,6,turtlebot,108,80,208,197,-0.0125
520,6,turtlebot,108,81,208,197,-0.0125
521,6,turtlebot,108,81,208,197,-0.0125
522,6,turtlebot,108,80,208,197,-0.0125
523,6,turtlebot,108,80,208,197,-0.0125
524,6,turtlebot,108,81,208,197,-0.0125
525,6,turtlebot,108,80,208,196,-0.0125
526,6,turtlebot,108,80,208,197,-0.0125
527,6,turtlebot,108,80,208,196,-0.0125
528,6,turtlebot,108,80,208,197,-0.0125
529,6,turtlebot,108,80,208,196,-0.0125
530,6,turtlebot,108,81,208,197,-0.0125
531,6,turtlebot,108,81,208,197,-0.0125
532,6,turtlebot,108,81,208,197,-0.0125
533,6,turtlebot,108,80,208,196,-0.0125
534,6,turtlebot,108,80,208,197,-0.0125
535,6,turtlebot,108,81,208,197,-0.0125
536,6,turtlebot,108,80,208,197,-0.0125
537,6,turtlebot,108,80,208,196,-0.0125
538,6,turtlebot,108,81,208,197,-0.0125
539,6,turtlebot,108,80,208,197,-0.0125
540,6,turtlebot,108,80,208,197,-0.0125
541,6,turtlebot,108,81,208,197,-0.0125
542,6,turtlebot,108,81,208,197,-0.0125
543,6,turtlebot,108,81,208,197,-0.0125
544,6,turtlebot,108,81,208,197,-0.0125
545,6,turtlebot,108,81,208,197,-0.0125
546,6,turtlebot,108,80,208,196,-0.0125
547,6,turtlebot,108,81,208,197,-0.0125
548,6,turtlebot,108,80,208,196,-0.0125
549,6,turtlebot,108,80,208,197,-0.0125
550,6,turtlebot,108,81,208,197,-0.0125
551,6,turtlebot,108,81,208,197,-0.0125
552,6,turtlebot,108,81,208,197,-0.0125
553,6,turtlebot,108,80,208,196,-0.0125
554,6,turtlebot,108,80,208,196,-0.0125
555,6,turtlebot,108,80,208,197,-0.0125
556,6,turtlebot,108,80,208,196,-0.0125
557,6,turtlebot,108,81,208,197,-0.0125
558,6,turtlebot,108,81,208,197,-0.0125
559,6,turtlebot,108,80,208,196,-0.0125
560,6,turtlebot,108,80,208,196,-0.0125
561,6,turtlebot,108,80,208,197,-0.0125
562,6,turtlebot,108,81,208,197,-0.0125
563,6,turtlebot,108,81,208,197,-0.0125
564,6,turtlebot,108,80,208,197,-0.0125
565,6,turtlebot,108,80,208,196,-0.0125
566,6,turtlebot,108,80,208,196,-0.0125
567,6,turtlebot,108,80,208,196,-0.0125
568,6,turtlebot,108,80,208,197,-0.0125
569,6,turtlebot,108,80,208,197,-0.0125
570,6,turtlebot,108,80,208,196,-0.0125
571,6,turtlebot,108,80,208,197,-0.0125
572,6,turtlebot,108,80,208,196,-0.0125
573,6,turtlebot,109,80,208,196,-0.009375
574,6,turtlebot,108,80,208,196,-0.0125
575,6,turtlebot,108,80,208,196,-0.0125
576,6,turtlebot,108,80,208,196,-0.0125
577,6,turtlebot,108,80,208,196,-0.0125
578,6,turtlebot,108,81,208,197,-0.0125
579,6,turtlebot,108,80,208,197,-0.0125
580,6,turtlebot,108,80,208,196,-0.0125
581,6,turtlebot,108,81,208,197,-0.0125
582,6,turtlebot,108,81,208,197,-0.0125
583,6,turtlebot,108,80,208,196,-0.0125
584,6,turtlebot,108,80,208,196,-0.0125
585,6,turtlebot,108,80,208,197,-0.0125
586,6,turtlebot,108,81,208,197,-0.0125
587,6,turtlebot,108,81,208,197,-0.0125
588,6,turtlebot,108,80,208,196,-0.0125
589,6,turtlebot,108,81,208,197,-0.0125
590,6,turtlebot,108,81,208,197,-0.0125
591,6,turtlebot,108,81,208,197,-0.0125
592,6,turtlebot,108,80,208,196,-0.0125
593,6,turtlebot,108,80,208,196,-0.0125
594,6,turtlebot,108,80,208,196,-0.0125
595,6,turtlebot,108,81,208,197,-0.0125
596,6,turtlebot,108,80,208,196,-0.0125
597,6,turtlebot,108,81,208,197,-0.0125
598,6,turtlebot,108,81,208,197,-0.0125
599,6,turtlebot,108,80,208,196,-0.0125
600,6,turtlebot,108,80,208,197,-0.0125
601,6,turtlebot,108,81,208,197,-0.0125
602,6,turtlebot,108,80,208,196,-0.0125
603,6,turtlebot,108,80,208,197,-0.0125
604,6,turtlebot,108,81,208,197,-0.0125
605,6,turtlebot,108,80,208,196,-0.0125
606,6,turtlebot,108,80,208,197,-0.0125
607,6,turtlebot,108,81,208,197,-0.0125
608,6,turtlebot,108,81,208,197,-0.0125
609,6,turtlebot,108,80,208,196,-0.0125
610,6,turtlebot,108,80,208,196,-0.0125
611,6,turtlebot,108,80,208,197,-0.0125
612,6,turtlebot,108,80,208,196,-0.0125
613,6,turtlebot,108,80,208,196,-0.0125
614,6,turtlebot,108,80,208,196,-0.0125
615,6,turtlebot,108,80,208,197,-0.0125
616,6,turtlebot,108,80,208,196,-0.0125
617,6,turtlebot,108,80,208,196,-0.0125
618,6,turtlebot,108,80,208,196,-0.0125
619,6,turtlebot,108,80,208,196,-0.0125
620,6,turtlebot,108,80,208,196,-0.0125
621,6,turtlebot,108,80,208,196,-0.0125
622,6,turtlebot,108,80,208,196,-0.0125
623,6,turtlebot,108,80,208,196,-0.0125
624,6,turtlebot,108,80,208,197,-0.0125
625,6,turtlebot,108,81,208,197,-0.0125
626,6,turtlebot,108,81,208,197,-0.0125
627,6,turtlebot,108,81,208,197,-0.0125
628,6,turtlebot,108,81,208,197,-0.0125
629,6,turtlebot,108,80,208,196,-0.0125
630,6,turtlebot,108,80,208,197,-0.0125
631,6,turtlebot,108,80,208,196,-0.0125
632,6,turtlebot,108,81,208,197,-0.0125
633,6,turtlebot,108,80,208,196,-0.0125
634,6,turtlebot,108,81,208,197,-0.0125
635,6,turtlebot,108,80,208,196,-0.0125
636,6,turtlebot,108,80,208,197,-0.0125
637,6,turtlebot,108,80,208,197,-0.0125
638,6,turtlebot,108,81,208,197,-0.0125
639,6,turtlebot,108,81,208,197,-0.0125
640,6,turtlebot,108,81,208,197,-0.0125
641,6,turtlebot,108,81,208,197,-0.0125
642,6,turtlebot,108,81,208,196,-0.0125
643,6,turtlebot,108,81,208,197,-0.0125
644,6,turtlebot,108,81,208,197,-0.0125
645,6,turtlebot,108,80,208,196,-0.0125
646,6,turtlebot,108,80,208,197,-0.0125
647,6,turtlebot,108,81,208,197,-0.0125
648,6,turtlebot,108,80,208,196,-0.0125
649,6,turtlebot,108,80,208,196,-0.0125
650,6,turtlebot,108,81,208,197,-0.0125
651,6,turtlebot,108,81,208,197,-0.0125
652,6,turtlebot,108,81,208,197,-0.0125
653,6,turtlebot,108,81,208,197,-0.0125
654,6,turtlebot,107,81,208,197,-0.015625
655,6,turtlebot,107,81,208,197,-0.015625
656,6,turtlebot,108,80,208,196,-0.0125
657,6,turtlebot,108,81,208,196,-0.0125
658,6,turtlebot,108,81,208,196,-0.0125
659,6,turtlebot,108,80,208,196,-0.0125
660,6,turtlebot,108,80,208,196,-0.0125
661,6,turtlebot,108,80,208,196,-0.0125
662,6,turtlebot,108,80,208,196,-0.0125
663,6,turtlebot,108,80,208,196,-0.0125
664,6,turtlebot,108,80,208,197,-0.0125
665,6,turtlebot,108,81,208,197,-0.0125
666,6,turtlebot,108,81,208,197,-0.0125
667,6,turtlebot,108,81,208,197,-0.0125
668,6,turtlebot,108,81,208,197,-0.0125
669,6,turtlebot,108,81,208,197,-0.0125
670,6,turtlebot,108,80,208,196,-0.0125
671,6,turtlebot,108,80,208,196,-0.0125
672,6,turtlebot,108,80,208,196,-0.0125
